,Personality,Title,Sentence,Context,sentiment
11-09-1893,Swami Vivekananda,Brothers and sisters of america ,"It develops after the law of its own growth, assimilates the air, the earth, and the water, converts them into plant substance, and grows into a plant.","Unity, tolerance, religion, acceptance, coexistence.",0.998418808
11-09-1893,Swami Vivekananda,Brothers and sisters of america ,Similar is the case with religion.,"Unity, tolerance, religion, acceptance, coexistence.",-0.889643967
11-09-1893,Swami Vivekananda,Brothers and sisters of america ,"The Christian is not to become a Hindu or a Buddhist, nor a Hindu or a Buddhist to become a Christian.","Unity, tolerance, religion, acceptance, coexistence.",-0.942599952
11-09-1893,Swami Vivekananda,Brothers and sisters of america ,But each must assimilate the spirit of the others and yet preserve his individuality and grow according to his own law of growth.,"Unity, tolerance, religion, acceptance, coexistence.",0.998126328
11-09-1893,Swami Vivekananda,Brothers and sisters of america ,"If the Parliament of Religions has shown anything to the world, it is this: It has proved to the world that holiness, purity and charity are not the exclusive possessions of any church in the world, and that every system has produced men and women of the most exalted character.","Unity, tolerance, religion, acceptance, coexistence.",0.909171164
11-09-1893,Swami Vivekananda,Brothers and sisters of america ,"In the face of this evidence, if anybody dreams of the exclusive survival of his own religion and the destruction of the others, I pity him from the bottom of my heart, and point out to him that upon the banner of every religion will soon be written in spite of resistance: “Help and not fight,” “Assimilation and not Destruction,” “Harmony and Peace and not Dissension.”","Unity, tolerance, religion, acceptance, coexistence.",0.593306065
11-09-1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,It is impossible to express the nature of this supreme and absolute ideal of love in human language.,"Interfaith harmony, spiritual unity, tolerance.",-0.98987937
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,Even the highest flight of human imagination is incapable of comprehending it in all its infinite perfection and beauty.,"Interfaith harmony, spiritual unity, tolerance.",-0.990848422
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"Nevertheless, the followers of the religion of love, in its higher as well as its lower forms, in all countries, have all along had to use the inadequate human language to comprehend and to define their own ideal of love.","Interfaith harmony, spiritual unity, tolerance.",-0.992465854
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"Nay more, human love itself, in all its varied forms has been made to typify this inexpressible divine love.","Interfaith harmony, spiritual unity, tolerance.",0.997879982
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"Man can think of divine things only in his own human way, to us the Absolute can be expressed only in our relative language.","Interfaith harmony, spiritual unity, tolerance.",0.816638589
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,The whole universe is to us a writing of the Infinite in the language of the finite.,"Interfaith harmony, spiritual unity, tolerance.",0.995101631
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,Therefore Bhaktas make use of all the common terms associated with the common love of humanity in relation to God and His worship through love.,"Interfaith harmony, spiritual unity, tolerance.",0.997540474
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,Some of the great writers on Para-Bhakti have tried to understand and experience this divine love in so many different ways.,"Interfaith harmony, spiritual unity, tolerance.",0.999311447
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,The lowest form in which this love is apprehended is what they call the peaceful — the Shânta.,"Interfaith harmony, spiritual unity, tolerance.",-0.991862535
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"When a man worships God without the fire of love in him, without its madness in his brain, when his love is just the calm commonplace love, a little higher than mere forms and ceremonies and symbols, but not at all characterized by the madness of intensely active love, it is said to be Shanta.","Interfaith harmony, spiritual unity, tolerance.",0.995408833
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"We see some people in the world who like to move on slowly, and others who come and go like the whirlwind.","Interfaith harmony, spiritual unity, tolerance.",0.999293685
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"The Shânta-Bhakta is calm, peaceful, gentle.","Interfaith harmony, spiritual unity, tolerance.",0.99976474
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"The next higher type is that of Dâsya, i.e.","Interfaith harmony, spiritual unity, tolerance.",0.620877922
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,servantship; it comes when a man thinks he is the servant of the Lord.,"Interfaith harmony, spiritual unity, tolerance.",-0.974110007
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,The attachment of the faithful servant unto the master is his ideal.,"Interfaith harmony, spiritual unity, tolerance.",0.999822557
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"The next type of love is Sakhya, friendship — “Thou art our beloved friend.” Just as a man opens his heart to his friend and knows that the friend will never chide him for his faults but will always try to help him, just as there is the idea of equality between him and his friend, so equal love flows in and out between the worshipper and his friendly God.","Interfaith harmony, spiritual unity, tolerance.",0.999262273
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"Thus God becomes our friend, the friend who is near, the friend to whom we may freely tell all the tales of our lives.","Interfaith harmony, spiritual unity, tolerance.",0.998559535
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,The innermost secrets of our hearts we may place before Him with the great assurance of safety and support.,"Interfaith harmony, spiritual unity, tolerance.",0.999849677
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,He is the friend whom the devotee accepts as an equal.,"Interfaith harmony, spiritual unity, tolerance.",0.998856187
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,God is viewed here as our playmate.,"Interfaith harmony, spiritual unity, tolerance.",0.988739014
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,We may well say that we are all playing in this universe.,"Interfaith harmony, spiritual unity, tolerance.",0.996732712
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"Just as children play their games, just as the most glorious kings and emperors play their own games, so is the Beloved Lord Himself in sport with this universe.","Interfaith harmony, spiritual unity, tolerance.",0.999673724
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,He is perfect; He does not want anything.,"Interfaith harmony, spiritual unity, tolerance.",0.998595655
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,Why should He create.,"Interfaith harmony, spiritual unity, tolerance.",-0.997058868
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"Activity is always with us for the fulfilment of a certain want, and want always presupposes imperfection.","Interfaith harmony, spiritual unity, tolerance.",0.50980562
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,God is perfect; He has no wants.,"Interfaith harmony, spiritual unity, tolerance.",0.995417714
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,Why should He go on with this work of an ever-active creation.,"Interfaith harmony, spiritual unity, tolerance.",-0.533568561
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,What purpose has He in view.,"Interfaith harmony, spiritual unity, tolerance.",0.608059704
1893,Swami Vivekananda,Human Representations of the Divine Ideal of Love,"The stories about God creating this world for some end or other that we imagine are good as stories, but not otherwise.","Interfaith harmony, spiritual unity, tolerance.",0.996203482
